InvoiceID,date,CustomerID,product_id,quantity
548745,2015-04-04,12471,2348,12
548745,2015-04-04,12471,2672,12
548745,2015-04-04,12471,666,12
548745,2015-04-04,12471,2345,12
548745,2015-04-04,12471,2344,12
548745,2015-04-04,12471,2314,12
548745,2015-04-04,12471,3130,12
548745,2015-04-04,12471,138,8
548745,2015-04-04,12471,2966,4
548745,2015-04-04,12471,1402,48
548745,2015-04-04,12471,2793,3
548745,2015-04-04,12471,1108,6
548745,2015-04-04,12471,2923,12
548745,2015-04-04,12471,3170,12
548745,2015-04-04,12471,2711,3
548745,2015-04-04,12471,1581,24
548745,2015-04-04,12471,1745,24
548745,2015-04-04,12471,1746,24
548745,2015-04-04,12471,1449,12
548745,2015-04-04,12471,2777,2
548745,2015-04-04,12471,2191,6
548745,2015-04-04,12471,3178,12
548745,2015-04-04,12471,3176,24
548745,2015-04-04,12471,1871,12
548746,2015-04-04,12471,1077,40
548747,2015-04-04,15223,976,6
548747,2015-04-04,15223,3196,4
548747,2015-04-04,15223,1795,6
548747,2015-04-04,15223,2772,6
548747,2015-04-04,15223,2876,8
548747,2015-04-04,15223,2363,24
548747,2015-04-04,15223,2453,12
548747,2015-04-04,15223,3682,12
548747,2015-04-04,15223,845,16
548747,2015-04-04,15223,3491,5
548747,2015-04-04,15223,1841,10
548747,2015-04-04,15223,1229,6
548749,2015-04-04,13004,1792,12
548749,2015-04-04,13004,3589,24
548749,2015-04-04,13004,452,6
548749,2015-04-04,13004,3356,12
548749,2015-04-04,13004,1764,24
548749,2015-04-04,13004,2922,12
548749,2015-04-04,13004,2831,10
548749,2015-04-04,13004,689,10
548749,2015-04-04,13004,1871,12
548749,2015-04-04,13004,1077,20
548749,2015-04-04,13004,827,12
548749,2015-04-04,13004,2553,12
548749,2015-04-04,13004,3917,6
548749,2015-04-04,13004,1826,10
548749,2015-04-04,13004,3258,24
548749,2015-04-04,13004,3263,24
548749,2015-04-04,13004,1915,16
548749,2015-04-04,13004,3259,12
548749,2015-04-04,13004,3262,12
548749,2015-04-04,13004,467,48
548749,2015-04-04,13004,2786,24
548749,2015-04-04,13004,1798,4
548749,2015-04-04,13004,676,12
548749,2015-04-04,13004,1745,24
548749,2015-04-04,13004,659,12
548749,2015-04-04,13004,1623,12
548749,2015-04-04,13004,3851,6
548749,2015-04-04,13004,2607,6
548749,2015-04-04,13004,2056,6
548749,2015-04-04,13004,1794,12
548749,2015-04-04,13004,1793,12
548757,2015-04-04,17419,1064,2
548757,2015-04-04,17419,2439,12
548757,2015-04-04,17419,2363,24
548757,2015-04-04,17419,1479,6
548757,2015-04-04,17419,1762,12
548757,2015-04-04,17419,1683,12
548757,2015-04-04,17419,1616,24
548757,2015-04-04,17419,3899,2
548757,2015-04-04,17419,3902,2
548757,2015-04-04,17419,94,12
548757,2015-04-04,17419,2522,5
548757,2015-04-04,17419,337,6
548757,2015-04-04,17419,338,6
548757,2015-04-04,17419,1171,3
548757,2015-04-04,17419,2683,6
548757,2015-04-04,17419,3507,6
548757,2015-04-04,17419,1060,2
548757,2015-04-04,17419,1048,2
548768,2015-04-04,17886,3153,1
548768,2015-04-04,17886,2772,1
548768,2015-04-04,17886,3062,1
548768,2015-04-04,17886,708,26
548768,2015-04-04,17886,2759,6
548768,2015-04-04,17886,1794,4
548768,2015-04-04,17886,660,1
548768,2015-04-04,17886,3170,1
548768,2015-04-04,17886,2876,2
548768,2015-04-04,17886,3062,1
548768,2015-04-04,17886,2977,2
548768,2015-04-04,17886,212,2
548768,2015-04-04,17886,2835,2
548768,2015-04-04,17886,3041,16
548768,2015-04-04,17886,2838,1
548768,2015-04-04,17886,712,26
548780,2015-04-04,13294,1839,10
548780,2015-04-04,13294,1828,10
548780,2015-04-04,13294,2503,4
548780,2015-04-04,13294,3673,2
548780,2015-04-04,13294,1429,12
548780,2015-04-04,13294,3685,2
548780,2015-04-04,13294,2964,2
548780,2015-04-04,13294,2219,6
548780,2015-04-04,13294,2218,3
548780,2015-04-04,13294,325,3
548780,2015-04-04,13294,2170,3
548780,2015-04-04,13294,1586,6
548780,2015-04-04,13294,2401,12
548780,2015-04-04,13294,2399,6
548780,2015-04-04,13294,2391,12
548780,2015-04-04,13294,3170,12
548780,2015-04-04,13294,3035,5
548780,2015-04-04,13294,2683,6
548780,2015-04-04,13294,3063,12
548780,2015-04-04,13294,3164,6
548780,2015-04-04,13294,6,12
548780,2015-04-04,13294,3716,2
548780,2015-04-04,13294,3246,1
548780,2015-04-04,13294,892,4
548780,2015-04-04,13294,2509,12
548780,2015-04-04,13294,3986,25
548780,2015-04-04,13294,1448,25
548780,2015-04-04,13294,3979,25
548780,2015-04-04,13294,3978,25
548780,2015-04-04,13294,3348,25
548780,2015-04-04,13294,1210,25
548780,2015-04-04,13294,3532,2
548792,2015-04-04,14711,1662,1
548792,2015-04-04,14711,3061,1
548792,2015-04-04,14711,2439,1
548792,2015-04-04,14711,1931,1
548792,2015-04-04,14711,833,1
548792,2015-04-04,14711,2401,1
548792,2015-04-04,14711,4021,1
548792,2015-04-04,14711,1908,1
548792,2015-04-04,14711,2612,1
548792,2015-04-04,14711,2841,1
548792,2015-04-04,14711,4021,1
548792,2015-04-04,14711,966,1
548792,2015-04-04,14711,2027,1
548792,2015-04-04,14711,2010,1
548792,2015-04-04,14711,1206,1
548792,2015-04-04,14711,969,1
548792,2015-04-04,14711,3645,4
548792,2015-04-04,14711,2841,1
548792,2015-04-04,14711,2990,2
548792,2015-04-04,14711,2082,4
548792,2015-04-04,14711,2363,1
548792,2015-04-04,14711,2360,2
548792,2015-04-04,14711,97,2
548792,2015-04-04,14711,2362,2
548792,2015-04-04,14711,2363,1
548792,2015-04-04,14711,1908,4
548792,2015-04-04,14711,2282,1
548792,2015-04-04,14711,3589,1
548792,2015-04-04,14711,2453,3
548792,2015-04-04,14711,3814,4
548792,2015-04-04,14711,1931,6
548792,2015-04-04,14711,3393,12
548792,2015-04-04,14711,2409,7
548792,2015-04-04,14711,2645,2
548792,2015-04-04,14711,2840,1
548792,2015-04-04,14711,209,24
548792,2015-04-04,14711,1800,1
548792,2015-04-04,14711,3682,6
548792,2015-04-04,14711,916,6
548792,2015-04-04,14711,2840,1
548792,2015-04-04,14711,3996,1
548792,2015-04-04,14711,1799,1
548792,2015-04-04,14711,1800,4
548792,2015-04-04,14711,465,6
548796,2015-04-04,15752,1829,3
548796,2015-04-04,15752,1838,10
548796,2015-04-04,15752,1832,4
548796,2015-04-04,15752,1820,5
548796,2015-04-04,15752,1833,7
548796,2015-04-04,15752,1827,8
548796,2015-04-04,15752,1827,5
548796,2015-04-04,15752,1831,5
548796,2015-04-04,15752,1841,3
548796,2015-04-04,15752,1840,5
548796,2015-04-04,15752,1828,8
548796,2015-04-04,15752,1839,5
548796,2015-04-04,15752,1816,5
548796,2015-04-04,15752,2018,10
548796,2015-04-04,15752,2027,10
548796,2015-04-04,15752,2010,5
548796,2015-04-04,15752,2021,10
548796,2015-04-04,15752,2013,10
548796,2015-04-04,15752,2242,2
548796,2015-04-04,15752,2092,2
548796,2015-04-04,15752,2095,2
548796,2015-04-04,15752,1339,2
548796,2015-04-04,15752,3814,4
548796,2015-04-04,15752,1931,4
548796,2015-04-04,15752,2678,4
548796,2015-04-04,15752,857,4
548796,2015-04-04,15752,4005,5
548796,2015-04-04,15752,1598,5
548796,2015-04-04,15752,2243,2
548796,2015-04-04,15752,194,4
548796,2015-04-04,15752,2060,4
548796,2015-04-04,15752,335,8
548796,2015-04-04,15752,3534,10
548796,2015-04-04,15752,2017,7
548796,2015-04-04,15752,3358,30
548796,2015-04-04,15752,2459,28
548796,2015-04-04,15752,1869,13
548796,2015-04-04,15752,254,1
548796,2015-04-04,15752,1244,1
548796,2015-04-04,15752,1243,3
548796,2015-04-04,15752,1245,4
548796,2015-04-04,15752,1242,2
548796,2015-04-04,15752,2045,5
548796,2015-04-04,15752,2042,7
548796,2015-04-04,15752,2040,6
548796,2015-04-04,15752,636,12
548796,2015-04-04,15752,1438,12
548796,2015-04-04,15752,3366,8
548796,2015-04-04,15752,3369,8
548796,2015-04-04,15752,2669,2
548796,2015-04-04,15752,2668,2
548796,2015-04-04,15752,2672,2
548796,2015-04-04,15752,1231,1
548796,2015-04-04,15752,596,6
548801,2015-04-04,15289,88,12
548801,2015-04-04,15289,575,48
548801,2015-04-04,15289,1523,72
548801,2015-04-04,15289,2526,12
548801,2015-04-04,15289,1229,6
548801,2015-04-04,15289,3924,3
548801,2015-04-04,15289,857,12
548801,2015-04-04,15289,1442,12
548801,2015-04-04,15289,3121,12
548801,2015-04-04,15289,3526,12
548801,2015-04-04,15289,3493,12
548801,2015-04-04,15289,1862,12
548801,2015-04-04,15289,1735,12
548801,2015-04-04,15289,3170,12
548801,2015-04-04,15289,3552,12
548801,2015-04-04,15289,3378,12
548801,2015-04-04,15289,2363,24
548801,2015-04-04,15289,100,24
548801,2015-04-04,15289,833,12
548806,2015-04-04,13098,3955,25
548806,2015-04-04,13098,1795,12
548806,2015-04-04,13098,2876,16
548806,2015-04-04,13098,2053,24
548806,2015-04-04,13098,2050,24
548806,2015-04-04,13098,2049,12
548806,2015-04-04,13098,2023,30
548806,2015-04-04,13098,2856,25
548807,2015-04-04,16422,2828,72
548807,2015-04-04,16422,2617,72
548807,2015-04-04,16422,3272,96
548807,2015-04-04,16422,3226,96
548807,2015-04-04,16422,3271,216
548807,2015-04-04,16422,2918,144
548807,2015-04-04,16422,10,144
548807,2015-04-04,16422,2614,144
548807,2015-04-04,16422,461,144
548807,2015-04-04,16422,3914,36
548807,2015-04-04,16422,2411,40
548807,2015-04-04,16422,2404,80
548807,2015-04-04,16422,2453,96
548807,2015-04-04,16422,3562,15
548807,2015-04-04,16422,437,50
548807,2015-04-04,16422,2363,120
548807,2015-04-04,16422,3924,3
548807,2015-04-04,16422,2409,80
548808,2015-04-04,17774,2082,2
548808,2015-04-04,17774,2495,1
548808,2015-04-04,17774,1995,6
548808,2015-04-04,17774,3526,4
548808,2015-04-04,17774,3682,6
548808,2015-04-04,17774,288,1
548808,2015-04-04,17774,560,6
548808,2015-04-04,17774,1104,6
548808,2015-04-04,17774,2409,6
548808,2015-04-04,17774,3921,1
548808,2015-04-04,17774,73,3
548808,2015-04-04,17774,65,4
548808,2015-04-04,17774,67,5
548808,2015-04-04,17774,2876,2
548808,2015-04-04,17774,530,2
548808,2015-04-04,17774,531,2
548808,2015-04-04,17774,2404,3
548808,2015-04-04,17774,2405,3
548808,2015-04-04,17774,3602,3
548808,2015-04-04,17774,2439,2
548808,2015-04-04,17774,1326,3
548808,2015-04-04,17774,544,2
548808,2015-04-04,17774,3902,1
548808,2015-04-04,17774,3851,3
548808,2015-04-04,17774,3236,4
548808,2015-04-04,17774,2273,2
548808,2015-04-04,17774,3231,3
548808,2015-04-04,17774,1772,2
548808,2015-04-04,17774,1721,1
548808,2015-04-04,17774,1006,1
548808,2015-04-04,17774,3595,1
548808,2015-04-04,17774,3588,1
548808,2015-04-04,17774,6,3
548808,2015-04-04,17774,562,6
548808,2015-04-04,17774,1939,10
548808,2015-04-04,17774,1377,2
548808,2015-04-04,17774,1562,3
548808,2015-04-04,17774,2624,3
548808,2015-04-04,17774,3899,1
548808,2015-04-04,17774,3917,3
548813,2015-04-04,12744,2061,1
548813,2015-04-04,12744,2061,1
548813,2015-04-04,12744,2061,1
548813,2015-04-04,12744,2061,1
548820,2015-04-04,12744,2061,1
548856,2015-04-04,15311,3899,1
548856,2015-04-04,15311,3372,10
548856,2015-04-04,15311,1478,1
548858,2015-04-04,14911,2522,5
548858,2015-04-04,14911,266,3
548858,2015-04-04,14911,2407,6
548858,2015-04-04,14911,1228,12
548858,2015-04-04,14911,2402,6
548858,2015-04-04,14911,1122,3
548858,2015-04-04,14911,2581,3
548858,2015-04-04,14911,437,3
548858,2015-04-04,14911,265,3
548858,2015-04-04,14911,2876,1
548858,2015-04-04,14911,3682,12
548858,2015-04-04,14911,1628,12
548858,2015-04-04,14911,1975,4
548858,2015-04-04,14911,2810,3
548858,2015-04-04,14911,643,1
548859,2015-04-04,13668,2471,6
548859,2015-04-04,13668,802,6
548859,2015-04-04,13668,845,8
548859,2015-04-04,13668,1598,12
548859,2015-04-04,13668,3682,6
548859,2015-04-04,13668,3524,1
548859,2015-04-04,13668,3244,3
548859,2015-04-04,13668,3815,5
548859,2015-04-04,13668,1308,1
548859,2015-04-04,13668,3817,5
548859,2015-04-04,13668,3818,1
548859,2015-04-04,13668,3892,3
548859,2015-04-04,13668,1171,1
548859,2015-04-04,13668,1841,10
548859,2015-04-04,13668,2439,2
548859,2015-04-04,13668,3562,1
548859,2015-04-04,13668,329,3
548859,2015-04-04,13668,1688,3
548859,2015-04-04,13668,1064,2
548859,2015-04-04,13668,1049,2
548859,2015-04-04,13668,690,10
548859,2015-04-04,13668,2831,10
548859,2015-04-04,13668,2021,10
548859,2015-04-04,13668,2496,1
548860,2015-04-04,13263,676,12
548860,2015-04-04,13263,680,12
548860,2015-04-04,13263,679,24
548860,2015-04-04,13263,936,18
548860,2015-04-04,13263,935,36
548860,2015-04-04,13263,2716,1
548860,2015-04-04,13263,1439,1
548860,2015-04-04,13263,194,4
548860,2015-04-04,13263,1598,5
548860,2015-04-04,13263,1878,4
548860,2015-04-04,13263,857,2
548860,2015-04-04,13263,2678,6
548860,2015-04-04,13263,1852,1
548860,2015-04-04,13263,1853,2
548860,2015-04-04,13263,1850,2
548860,2015-04-04,13263,3589,5
548860,2015-04-04,13263,1412,2
548860,2015-04-04,13263,3887,1
548860,2015-04-04,13263,3967,25
548860,2015-04-04,13263,1998,1
548860,2015-04-04,13263,1703,1
548860,2015-04-04,13263,3821,1
548860,2015-04-04,13263,2876,1
548860,2015-04-04,13263,2807,2
548860,2015-04-04,13263,3851,2
548860,2015-04-04,13263,3612,3
548860,2015-04-04,13263,3619,1
548860,2015-04-04,13263,3618,1
548860,2015-04-04,13263,3619,1
548860,2015-04-04,13263,3621,3
548860,2015-04-04,13263,3615,1
548860,2015-04-04,13263,3623,1
548860,2015-04-04,13263,1604,1
548860,2015-04-04,13263,2772,2
548860,2015-04-04,13263,1623,6
548860,2015-04-04,13263,1562,1
548860,2015-04-04,13263,2624,1
548860,2015-04-04,13263,2977,1
548860,2015-04-04,13263,2439,2
548860,2015-04-04,13263,3263,3
548860,2015-04-04,13263,3268,3
548860,2015-04-04,13263,3264,3
548860,2015-04-04,13263,3913,6
548860,2015-04-04,13263,3702,1
548860,2015-04-04,13263,3703,1
548860,2015-04-04,13263,1716,2
548860,2015-04-04,13263,2717,2
548860,2015-04-04,13263,3623,3
548860,2015-04-04,13263,744,2
548860,2015-04-04,13263,94,6
548860,2015-04-04,13263,1690,2
548860,2015-04-04,13263,1693,1
548860,2015-04-04,13263,1691,1
548860,2015-04-04,13263,1692,1
548860,2015-04-04,13263,1695,1
548860,2015-04-04,13263,1694,1
548860,2015-04-04,13263,3171,4
548860,2015-04-04,13263,3700,2
548860,2015-04-04,13263,3031,2
548860,2015-04-04,13263,2722,2
548860,2015-04-04,13263,937,2
548860,2015-04-04,13263,934,2
548860,2015-04-04,13263,1797,2
548860,2015-04-04,13263,1798,1
548860,2015-04-04,13263,3553,1
548860,2015-04-04,13263,3554,1
548860,2015-04-04,13263,2061,1
548861,2015-04-04,18185,3818,6
548861,2015-04-04,18185,2876,3
548861,2015-04-04,18185,2363,24
548861,2015-04-04,18185,2364,24
548861,2015-04-04,18185,3122,3
548861,2015-04-04,18185,3170,12
548861,2015-04-04,18185,3378,12
548861,2015-04-04,18185,2402,6
548861,2015-04-04,18185,2405,6
548861,2015-04-04,18185,2359,24
548861,2015-04-04,18185,104,24
548861,2015-04-04,18185,3143,12
548861,2015-04-04,18185,3211,12
548861,2015-04-04,18185,2863,6
548861,2015-04-04,18185,1860,4
548861,2015-04-04,18185,3524,3
548861,2015-04-04,18185,2830,2
548862,2015-04-04,17956,3115,1
548863,2015-04-04,15311,1828,100
548863,2015-04-04,15311,2840,50
548863,2015-04-04,15311,2150,36
548863,2015-04-04,15311,2013,100
548863,2015-04-04,15311,1478,96
548863,2015-04-04,15311,1904,96
548863,2015-04-04,15311,2863,24
548863,2015-04-04,15311,1046,10
548863,2015-04-04,15311,1049,10
548863,2015-04-04,15311,1044,10
548863,2015-04-04,15311,1056,10
548863,2015-04-04,15311,2841,96
548863,2015-04-04,15311,3393,100
548863,2015-04-04,15311,1628,96
548863,2015-04-04,15311,1623,36
548863,2015-04-04,15311,2407,40
548863,2015-04-04,15311,3899,16
548863,2015-04-04,15311,3902,2
548863,2015-04-04,15311,2145,1
548863,2015-04-04,15311,4030,3
548863,2015-04-04,15311,185,2
548863,2015-04-04,15311,2346,4
548863,2015-04-04,15311,722,10
548863,2015-04-04,15311,1598,2
548863,2015-04-04,15311,1998,1
548863,2015-04-04,15311,3914,3
548863,2015-04-04,15311,2807,1
548863,2015-04-04,15311,1494,3
548863,2015-04-04,15311,2843,2
548863,2015-04-04,15311,3128,2
548863,2015-04-04,15311,3225,2
548863,2015-04-04,15311,3182,3
548863,2015-04-04,15311,3588,25
548863,2015-04-04,15311,2628,2
548863,2015-04-04,15311,2404,2
548863,2015-04-04,15311,319,12
548863,2015-04-04,15311,1839,2
548863,2015-04-04,15311,1820,2
548863,2015-04-04,15311,1553,4
548863,2015-04-04,15311,1615,3
548863,2015-04-04,15311,1098,2
548863,2015-04-04,15311,3085,1
548863,2015-04-04,15311,1762,24
548863,2015-04-04,15311,2809,2
548863,2015-04-04,15311,2510,2
548864,2015-04-04,15756,52,1
548864,2015-04-04,15756,968,1
548864,2015-04-04,15756,3768,1
548864,2015-04-04,15756,376,2
548864,2015-04-04,15756,1333,2
548864,2015-04-04,15756,2928,1
548864,2015-04-04,15756,3532,1
548864,2015-04-04,15756,848,1
548864,2015-04-04,15756,1793,1
548864,2015-04-04,15756,1792,1
548864,2015-04-04,15756,3062,1
548864,2015-04-04,15756,1108,1
548864,2015-04-04,15756,1111,1
548864,2015-04-04,15756,3019,1
548864,2015-04-04,15756,1878,1
548864,2015-04-04,15756,133,1
548864,2015-04-04,15756,2453,1
548864,2015-04-04,15756,1881,1
548864,2015-04-04,15756,1161,2
548864,2015-04-04,15756,441,1
548864,2015-04-04,15756,1550,1
548864,2015-04-04,15756,132,1
548864,2015-04-04,15756,2314,1
548864,2015-04-04,15756,2876,1
548864,2015-04-04,15756,2097,1
548864,2015-04-04,15756,2377,4
548864,2015-04-04,15756,3195,1
548864,2015-04-04,15756,3605,1
548864,2015-04-04,15756,3601,1
548864,2015-04-04,15756,3606,1
548864,2015-04-04,15756,832,1
548864,2015-04-04,15756,3064,1
548864,2015-04-04,15756,3254,1
548864,2015-04-04,15756,503,1
548864,2015-04-04,15756,138,1
548864,2015-04-04,15756,2409,1
548864,2015-04-04,15756,3030,1
548864,2015-04-04,15756,600,1
548864,2015-04-04,15756,1180,1
548865,2015-04-04,14747,704,2
548865,2015-04-04,14747,1048,2
548865,2015-04-04,14747,1070,2
548865,2015-04-04,14747,1058,2
548865,2015-04-04,14747,2405,6
548865,2015-04-04,14747,2790,5
548865,2015-04-04,14747,2522,5
548865,2015-04-04,14747,2081,4
548865,2015-04-04,14747,2915,3
548865,2015-04-04,14747,2082,4
548865,2015-04-04,14747,3122,3
548865,2015-04-04,14747,3585,12
548865,2015-04-04,14747,3582,12
548865,2015-04-04,14747,2586,6
548865,2015-04-04,14747,2807,6
548865,2015-04-04,14747,3851,6
548865,2015-04-04,14747,3887,2
548865,2015-04-04,14747,544,2
548867,2015-04-04,14719,1628,24
548867,2015-04-04,14719,1065,2
548867,2015-04-04,14719,1101,5
548867,2015-04-04,14719,42,5
548867,2015-04-04,14719,96,12
548867,2015-04-04,14719,1792,6
548867,2015-04-04,14719,1793,6
548867,2015-04-04,14719,1794,1
548867,2015-04-04,14719,620,12
548867,2015-04-04,14719,2477,12
548867,2015-04-04,14719,636,12
548867,2015-04-04,14719,3518,12
548867,2015-04-04,14719,2451,2
548867,2015-04-04,14719,2452,2
548867,2015-04-04,14719,2450,2
548867,2015-04-04,14719,2314,2
548867,2015-04-04,14719,2353,1
548867,2015-04-04,14719,799,4
548867,2015-04-04,14719,1028,4
548867,2015-04-04,14719,3444,4
548867,2015-04-04,14719,2759,3
548867,2015-04-04,14719,2409,4
548867,2015-04-04,14719,2411,3
548867,2015-04-04,14719,3108,1
548867,2015-04-04,14719,374,2
548867,2015-04-04,14719,1481,3
548867,2015-04-04,14719,1483,1
548867,2015-04-04,14719,1482,1
548867,2015-04-04,14719,1109,1
548867,2015-04-04,14719,1111,1
548867,2015-04-04,14719,1110,1
548867,2015-04-04,14719,1108,1
548867,2015-04-04,14719,1745,24
548867,2015-04-04,14719,3064,1
548867,2015-04-04,14719,3066,1
548867,2015-04-04,14719,100,2
548867,2015-04-04,14719,2363,2
548867,2015-04-04,14719,2361,2
548867,2015-04-04,14719,2360,2
548867,2015-04-04,14719,2362,2
548868,2015-04-04,13015,2876,2
548868,2015-04-04,13015,1167,2
548868,2015-04-04,13015,1173,4
548868,2015-04-04,13015,1757,2
548868,2015-04-04,13015,2796,2
548868,2015-04-04,13015,2363,24
548868,2015-04-04,13015,334,2
548868,2015-04-04,13015,139,4
548868,2015-04-04,13015,3122,3
548868,2015-04-04,13015,1717,12
548868,2015-04-04,13015,3121,12
548868,2015-04-04,13015,1454,4
548868,2015-04-04,13015,3061,6
548868,2015-04-04,13015,873,2
548868,2015-04-04,13015,1794,12
548868,2015-04-04,13015,1795,6
548868,2015-04-04,13015,2400,12
548868,2015-04-04,13015,1587,2
548868,2015-04-04,13015,2402,6
548868,2015-04-04,13015,1586,6
548868,2015-04-04,13015,553,4
548868,2015-04-04,13015,3276,1
548868,2015-04-04,13015,2836,6
548868,2015-04-04,13015,2916,3
548868,2015-04-04,13015,2847,6
548868,2015-04-04,13015,2849,6
548868,2015-04-04,13015,3254,6
548868,2015-04-04,13015,1020,4
548868,2015-04-04,13015,2526,12
548868,2015-04-04,13015,2496,4
548868,2015-04-04,13015,2495,2
548868,2015-04-04,13015,209,8
548869,2015-04-04,17114,2488,1
548869,2015-04-04,17114,3913,1
548869,2015-04-04,17114,3917,1
548869,2015-04-04,17114,3850,2
548869,2015-04-04,17114,2499,1
548869,2015-04-04,17114,3530,1
548869,2015-04-04,17114,3524,1
548869,2015-04-04,17114,3717,1
548869,2015-04-04,17114,1058,1
548869,2015-04-04,17114,1062,2
548869,2015-04-04,17114,2876,1
548869,2015-04-04,17114,3814,1
548869,2015-04-04,17114,1998,2
548869,2015-04-04,17114,3851,2
548869,2015-04-04,17114,3718,1
548869,2015-04-04,17114,1046,1
548870,2015-04-04,14606,1479,1
548870,2015-04-04,14606,1481,3
548870,2015-04-04,14606,3217,1
548870,2015-04-04,14606,1396,1
548870,2015-04-04,14606,3304,2
548870,2015-04-04,14606,668,1
548870,2015-04-04,14606,3180,1
548870,2015-04-04,14606,60,4
548870,2015-04-04,14606,2282,1
548870,2015-04-04,14606,2010,1
548870,2015-04-04,14606,3559,1
548870,2015-04-04,14606,2027,1
548870,2015-04-04,14606,1851,1
548870,2015-04-04,14606,1853,1
548870,2015-04-04,14606,2453,2
548870,2015-04-04,14606,281,1
548870,2015-04-04,14606,1624,1
548870,2015-04-04,14606,2389,1
548870,2015-04-04,14606,1157,1
548870,2015-04-04,14606,2855,1
548870,2015-04-04,14606,2800,2
548870,2015-04-04,14606,2846,1
548870,2015-04-04,14606,3767,1
548870,2015-04-04,14606,1162,1
548870,2015-04-04,14606,1841,1
548870,2015-04-04,14606,319,1
548870,2015-04-04,14606,318,2
548870,2015-04-04,14606,3351,1
548870,2015-04-04,14606,3911,1
548870,2015-04-04,14606,3935,2
548870,2015-04-04,14606,1057,1
548870,2015-04-04,14606,170,1
548870,2015-04-04,14606,2928,1
548870,2015-04-04,14606,2929,1
548870,2015-04-04,14606,2833,1
548870,2015-04-04,14606,3859,1
548870,2015-04-04,14606,2978,1
548870,2015-04-04,14606,1978,1
548870,2015-04-04,14606,2941,7
548870,2015-04-04,14606,3116,1
548870,2015-04-04,14606,2829,1
548870,2015-04-04,14606,1962,1
548871,2015-04-04,14410,1110,12
548871,2015-04-04,14410,1111,12
548871,2015-04-04,14410,1108,12
548871,2015-04-04,14410,2088,12
548871,2015-04-04,14410,561,24
548871,2015-04-04,14410,1660,4
548871,2015-04-04,14410,1660,2
548872,2015-04-04,13015,1746,24
548872,2015-04-04,13015,1793,12
548872,2015-04-04,13015,1792,12
548872,2015-04-04,13015,249,12
548872,2015-04-04,13015,3195,4
548872,2015-04-04,13015,3606,12
548872,2015-04-04,13015,3397,12
548873,2015-04-04,12971,1639,12
548873,2015-04-04,12971,2409,40
548873,2015-04-04,12971,2407,40
548874,2015-04-04,17716,2876,2
548874,2015-04-04,17716,3524,4
548874,2015-04-04,17716,918,12
548874,2015-04-04,17716,3530,2
548874,2015-04-04,17716,3546,8
548874,2015-04-04,17716,892,4
548874,2015-04-04,17716,3851,32
548874,2015-04-04,17716,3624,2
548874,2015-04-04,17716,3425,8
548874,2015-04-04,17716,1533,24
548874,2015-04-04,17716,2553,24
548874,2015-04-04,17716,827,24
548874,2015-04-04,17716,2739,12
548874,2015-04-04,17716,421,12
548874,2015-04-04,17716,2798,12
548874,2015-04-04,17716,488,12
548874,2015-04-04,17716,2860,12
548874,2015-04-04,17716,3869,12
548874,2015-04-04,17716,3868,12
548874,2015-04-04,17716,832,6
548874,2015-04-04,17716,1586,6
548874,2015-04-04,17716,1757,2
548874,2015-04-04,17716,2796,2
548874,2015-04-04,17716,136,4
548874,2015-04-04,17716,139,4
548874,2015-04-04,17716,135,4
548874,2015-04-04,17716,1795,6
548874,2015-04-04,17716,3170,12
548874,2015-04-04,17716,1794,12
548874,2015-04-04,17716,3589,24
548874,2015-04-04,17716,2678,12
548874,2015-04-04,17716,3216,12
548874,2015-04-04,17716,2307,10
548874,2015-04-04,17716,2670,12
548874,2015-04-04,17716,1745,24
548874,2015-04-04,17716,3048,2
548874,2015-04-04,17716,1760,2
548892,2015-04-04,18044,1757,2
548892,2015-04-04,18044,1626,12
548892,2015-04-04,18044,2983,2
548892,2015-04-04,18044,332,2
548892,2015-04-04,18044,537,2
548892,2015-04-04,18044,365,4
548892,2015-04-04,18044,1998,3
548896,2015-04-04,13767,2816,6
548896,2015-04-04,13767,2751,6
548896,2015-04-04,13767,460,6
548896,2015-04-04,13767,2613,6
548896,2015-04-04,13767,3085,2
548896,2015-04-04,13767,209,32
548896,2015-04-04,13767,100,24
548896,2015-04-04,13767,2363,24
548896,2015-04-04,13767,3372,16
548896,2015-04-04,13767,139,4
548896,2015-04-04,13767,137,8
548896,2015-04-04,13767,135,4
548896,2015-04-04,13767,2977,6
548896,2015-04-04,13767,2624,6
548898,2015-04-04,17214,1101,4
548898,2015-04-04,17214,3223,1
548898,2015-04-04,17214,962,2
548898,2015-04-04,17214,1103,1
548898,2015-04-04,17214,962,2
548898,2015-04-04,17214,1687,1
548898,2015-04-04,17214,3851,8
548898,2015-04-04,17214,3238,2
548898,2015-04-04,17214,318,12
548898,2015-04-04,17214,802,6
548898,2015-04-04,17214,3678,2
548898,2015-04-04,17214,2273,2
548898,2015-04-04,17214,65,1
548898,2015-04-04,17214,1998,1
548898,2015-04-04,17214,2538,6
548898,2015-04-04,17214,801,4
548898,2015-04-04,17214,3231,2
548898,2015-04-04,17214,89,1
548898,2015-04-04,17214,4,1
548898,2015-04-04,17214,2005,1
548898,2015-04-04,17214,3899,2
548898,2015-04-04,17214,2924,1
548899,2015-04-04,15838,2833,48
548899,2015-04-04,15838,3914,48
548899,2015-04-04,15838,2784,100
548899,2015-04-04,15838,3597,100
548899,2015-04-04,15838,1828,100
